"ID","CENSORED","TITLE_JP","TITLE_ROMA","TITLE_CN","PUBLISHER","AUTHOR","AUTHOR_ROMA","DATE","DATE_PUBLISHER","LINK_JP","LINK_PUBLISHER","COMMENT","SERIES","SERIES_ID","PRICE","PAGE","EH","UPLOADER","SOURCE","TAGS","QUOTE"
DAV-021,NO,おもちかえり,Omochikaeri,外帶回家,ワニマガジン社,楝蛙,Ouchi Kaeru,"2020-10-15","2021-07-08",https://www.wani.com/product/4862697372/,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=486,"2018年推出個人第一本作品集《春與青》獲得廣大的好評與迴響，並開始在成人漫畫雜誌《COMIC快樂天》進行新作品刊登發表的成人漫畫家楝蛙，用一貫的清新筆觸，加上更為成熟洗鍊的圓潤女體畫法，在第一本作品集以後，更豐富地用多元的敘事方式詮釋女孩子們的色氣性格，在《春與青》推出的相隔兩年後，再次推出個人第二本作品集《外帶回家》，這次將可看見9位沉溺在性愛的色女子淫亂的風貌！

《外帶回家》收錄了楝蛙2018年至2020年三年間的成人作品。包含：〈你丟我撿〉、〈來東京的穗香小姐〉、〈找秘密〉、〈夜裡的下酒菜〉、〈忐忑不安〉、〈打雜女〉、〈年齡確認〉、〈躲雨〉、〈暑假活動〉共9篇短篇作品。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。

※本書為18禁限制級內容，18歲以下不宜閱讀與購買。
〈你丟我撿〉
被男友冷落的女孩，為了證明自己的女性魅力，在男友的好友面前脫下了衣服……。

〈來東京的穗香小姐〉
剛醒來就發現前女友裸身騎乘在自己身上!?前一晚錯過末班車又身無分文的她，難道全是預謀好的嗎？

〈找秘密〉
意外發現藏起來的SM拘束用品，原來男生隱瞞自己是被虐狂，溫柔貼心的女孩自然要使命必達地滿足男生的性慾！

〈夜裡的下酒菜〉
老公出差，好友住太遠，煮了一桌好菜想找人一起喝酒的時刻，腦中浮現的最佳人選，將成為夜裡的下酒菜。

〈忐忑不安〉
「再做最後一次吧？」與自己好友開始交往的性伴侶提出的最後請求，潛藏在性愛下複雜的愛戀心情。

〈打雜女〉
時常被人亂塞工作的打雜女叫住了男孩請求協助，在無人的雜物間，一起做事的男女，女孩吐露了真正的目的……。

〈年齡確認〉
老闆的好色女兒顧店中！前來買酒的客人需要成年證明，到底要透過怎樣的驗證才能順利買到酒呢？

〈躲雨〉
相隔兩地迫不急待相見的戀人，在下雨的日子相會，渴望著彼此、愛戀著彼此，忍不住大膽地做個不停！

〈暑假活動〉
每年一次的暑假返鄉，同時也是男子與女子幽會親熱的日子，沉溺在情慾之中的夏日時光。","","",320,"180/2",https://exhentai.org/g/2236119/2c77575baa/,K4W1H0R53,SCAN,"male:dark skin,male:shotacon,female:bondage,female:cheating,female:glasses,female:milf,female:schoolgirl uniform,female:shibari,female:small breasts,other:tankoubon,other:uncensored",""
DAV-022,NO,夢見ル乙女,Yumemiru Otome,痴夢少女,ワニマガジン社,愛上陸,Aiue Oka,"2016-12-29","2021-08-20",https://www.wani.com/product/4862694721/,https://future-digi.com/index.php?route=product/product&path=70&product_id=491,"集結NTR、催眠、調教、凌辱、背德、墮落、醜男、高潮顏、性奴隸……等重口味元素，催淫系成人漫畫家的頂端──愛上陸，被讚譽為成人漫畫雜誌《COMIC X-EROS》的逸足。擅長描繪以高超技巧不斷陷墮許多純真無邪的女孩子，敘事方式成為許多催眠調教系漫畫的典範，經典代表作「少女」系列呈現了一個荒淫陰暗的世界，一位為了守護心愛妹妹的姊姊，身心直至菊花都墮落在歡愉中的故事，正式推出無修正繁中版1st作品集《痴夢少女》!!!

《痴夢少女》收錄：〈花落少女 ～序章〉、〈痴夢少女〉、〈花落少女〉、〈交融少女〉、〈沉淪少女〉、〈夕顏〉、〈隔壁的青梅竹馬〉、〈不潔的青梅竹馬〉、〈夏日狂亂〉共9篇短篇作品。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。

劇情大綱
〈花落少女 ～序章～〉
身陷在一群大叔們眼前赤身裸體的女孩，沉淪在情慾之中自願開腿張穴的原因……!!?

〈痴夢少女〉
與姊姊瑞希在同一所校園的妹妹愛華有著不為人知的禁忌戀情，某日被愛慕的人帶去一間充滿陌生大叔的房子裡。

〈花落少女〉
正直充滿正義感的瑞希被厭惡的好色教師叫到辦公室，並驚見愛華的性愛影片，為了親愛的妹妹，瑞希做了抉擇。

〈交融少女〉
從被迫到享受其中，瑞希正直純潔的心慢慢動搖，瑞希與愛華兩姊妹終於相會，但卻一起沉淪於歡愉之中。

〈沉淪少女〉
重生的瑞希與愛華開始過著與人交歡的淫亂生活，純真可愛的臉龐之下，有著發育成熟的美好肉體。

〈夕顏〉
令人憧憬的女教師最近每晚都會被怪夢驚醒，夢中自己入夜就會像痴女般被噁心的學生玩弄，到底是為什麼呢？

〈隔壁的青梅竹馬〉
心儀的青梅竹馬被星探挖掘，自己卻違心賭氣說了惹她不高興的話，一個星期以後，收到了一包神秘包裹。

〈不潔的青梅竹馬〉
自從看過青梅竹馬的出道影片以後，兩人就陷入了異常的性慾漩渦中，甚至連自己好友都……。

〈夏日狂亂〉
與前輩們一起的夏日旅行，男友卻因工作而無法同樂，一陣酒酣耳熱之後，年輕男女們的狂歡派對即將開始!!!","","",320,"232/8",https://exhentai.org/g/2050738/3d8e65ad4b/,虚言卿,BW,"male:bbm,male:glasses,female:ahegao,female:anal,female:big breasts,female:blowjob,female:business suit,female:cheating,female:double penetration,female:drugs,female:hair buns,female:hairy,female:impregnation,female:milf,female:mind break,female:mind control,female:nakadashi,female:pantyhose,female:pregnant,female:stockings,female:swinging,female:teacher,mixed:ffm threesome,mixed:group,mixed:mmf threesome,other:tankoubon,",""
DAV-023,NO,イジラレ,Ijirare ~Fukushuu Saimin~,將計就計～復讐催眠～,ワニマガジン社,愛上陸,Aiue Oka,"2019-03-28","2021-08-20",https://www.wani.com/product/4862696317/,https://future-digi.com/index.php?route=product/product&path=70&product_id=492,"被讚譽為成人漫畫雜誌《COMIC X-EROS》逸足的催淫系成人漫畫家頂端──愛上陸，擅長以NTR、催眠、調教、凌辱、背德、墮落、醜男、高潮顏、性奴隸……等重口味元素，描繪用高超技巧不斷陷墮許多純真無邪的女孩子，敘事方式成為許多催眠調教系漫畫的典範，在推出1st作品集《痴夢少女》獲得巨大的迴響以後，創作了催眠系巔峰之作《將計就計～復讐催眠～》，以逮住他人把柄進而霸凌的三位女子，本想練習催眠人，卻不小心遭到受虐男子的反催眠成功，進而成為復仇的開端。

《將計就計～復讐催眠～》除了連載的第1～5話與最終話等6話以外，單行本特別加筆繪製〈結局〉，描述受虐男子與三位女子在最終催眠復仇成功以後的生活。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。

劇情大綱
〈第1話〉
被野上泉美、日向紗英、真田美菜子三位女子握有把柄慘遭霸凌的受虐男子田崎，某天因為野上泉美想在歡送會上表演催眠術，意外地讓田崎成功催眠了她們三人，長期遭受凌虐的田崎開始了個人的復仇催眠……。

〈第2話〉
野上泉美、日向紗英、真田美菜子三人受到催眠暗示，將霸凌男性的認知錯亂成為侵犯男性能讓對方感到羞辱，三人沉溺在與田崎性愛受孕的瘋狂之中。

〈第3話〉
不經意看見田崎包包裡掉出的一本催眠術書籍，讓野上泉美產生了奇妙的違和感，似乎有什麼不大對勁與誤解，在百思不得其解之下，她撿到田崎的日記本……。

〈第4話〉
一切水落石出！野上泉美終於知道那些違和感的原因了，集結日向紗英和真田美菜子兩人一起將田崎約了出來準備報復，田崎的催眠復仇即將落幕!!?

〈第5話〉
揭發了田崎所隱瞞的事實，野上泉美、日向紗英和真田美菜子不再有迷惘，安心地將切的異常化為她們三人再正常不過的日常生活！

〈最終話〉
確定受孕的野上泉美，最終迎來長期欺凌他人的結局將會是!!?

〈結局〉
一改以往跋扈蠻橫態度的野上泉美、日向紗英和真田美菜子三人，在經歷了田崎催眠復仇的事件以後的日子。","","",350,"242/2",https://exhentai.org/g/2007158/bee087f5e5/,虚言卿,BW,"male:bbm,male:glasses,female:anal,female:big breasts,female:blowjob,female:impregnation,female:mind control,female:nakadashi,female:paizuri,female:pregnant,female:schoolgirl uniform,female:tanlines,mixed:group,other:story arc,other:tankoubon,",""
DAV-024,NO,ないみつ,Naimitsu,守密,ワニマガジン社,かるま龍狼,Karma Tatsurou,"2018-09-27","2021-09-15",https://www.wani.com/product/486269585x/,https://future-digi.com/index.php?route=product/product&path=70&product_id=500,"「這個漫畫好奇怪～～」
「我到底看了三小!?」
「不管這個作者嗑了什麼，全都給我來一點！」
「奇怪的知識又增加了！」
「今天網路用得夠多了……」

網路上一致盛讚的鬼才漫畫家「業龍狼（かるま龍狼）」，自成人漫畫雜誌《COMIC快樂天》創刊便開始刊載作品，腦洞大開的荒謬故事，具有一秒讓人捧腹大笑、下一秒逼人冷卻消腫、再看下去又誘人情慾噴張，創造了獨樹一格的架空奇想世界，將「性」自然地融入到日常生活之中，沒有任何避諱，百無禁忌的翻玩歐金金到極致。適逢業龍狼日文單行本創作累計至第29本，d/art特別推出《守密》與《裸空間世界的日常》兩本無修正繁中版作品集！

1st繁中版作品集《守密》收錄了業龍狼2016年至2018年三年間的成人作品。包含：〈中大獎〉、〈4D SEX〉、〈一起燃燒〉、〈晨吻〉、〈公眾自慰〉、〈裸體雨衣〉、〈體育用品室之夜〉、〈考完試後想幹的事〉、〈ONAKIN停機〉、〈學長！〉、〈自家發電〉、〈洗完澡後的…〉共12篇短篇作品。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。","","",320,"195/4",https://exhentai.org/g/2262844/a94903a048/,K4W1H0R53,SCAN,"",""
DAV-025,NO,裸空間の世界とか,Rakuukan no Sekai toka,裸空間世界的日常,ワニマガジン社,かるま龍狼,Karma Tatsurou,"2020-11-30","2021-09-15",https://www.wani.com/product/4862697461/,https://future-digi.com/index.php?route=product/product&path=70&product_id=501,"「這個漫畫好奇怪～～」
「我到底看了三小!?」
「不管這個作者嗑了什麼，全都給我來一點！」
「奇怪的知識又增加了！」
「今天網路用得夠多了……」

網路上一致盛讚的鬼才漫畫家「業龍狼（かるま龍狼）」，自成人漫畫雜誌《COMIC快樂天》創刊便開始刊載作品，腦洞大開的荒謬故事，具有一秒讓人捧腹大笑、下一秒逼人冷卻消腫、再看下去又誘人情慾噴張，創造了獨樹一格的架空奇想世界，將「性」自然地融入到日常生活之中，沒有任何避諱，百無禁忌的翻玩歐金金到極致。適逢業龍狼日文單行本創作累計至第29本，d/art特別推出《守密》與《裸空間世界的日常》兩本無修正繁中版作品集！

2nd繁中版作品集《裸空間世界的日常》收錄了業龍狼2018年至2020年三年間的成人作品。包含：〈今天的裸空間〉、〈一如往常的裸空間〉、〈隔壁有奶〉、〈裝設業者〉、〈破處劵〉、〈冰涼涼的肉棒〉、〈在雪人中說晚安〉、〈聖誕老人的鬍子〉、〈夜襲〉、〈逆夜襲〉，共10篇短篇作品。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。","","",320,"176/2",https://exhentai.org/g/2262659/4a80c1a46e/,K4W1H0R53,SCAN,"",""
DAV-026,NO,いろとりどり,Irotoridori,色彩繽紛,ワニマガジン社,東出イロドリ,Higashide Irodori,"2021-03-30","2021-09-15",https://www.wani.com/product/4862697712/,https://future-digi.com/index.php?route=product/product&path=70&product_id=502,"2013年以成人漫畫家身分出道的東出彩（東出イロドリ），在日本成人漫畫雜誌《COMIC失樂天》刊載作品，以較多頁的短篇形式詮釋貼近現實的細膩情感，透過畫面表現氣味、聲音、光影等感官刺激， 呈現一段一段迷人的男女情事，創作至今首次推出個人1st作品集《色彩繽紛》，收錄了發表在雜誌時，在推特上提及漫畫標題字是責任編輯親自揮毫書寫引起話題的短篇漫畫〈青莓〉，以及描繪防疫居家工作產生的曝露性癖〈高漲的心跳〉，還有漫畫家職涯重要轉淚點的作品〈酸檸滋味〉，一起感受東出彩打造出來輕柔浪漫的《色彩繽紛》吧！

1nd繁中版作品集《色彩繽紛》收錄了東出彩2019年至2021年三年間的成人作品。包含：〈小惡魔的誘惑〉、〈酸檸滋味〉、〈只為你閃耀〉、〈可以撒嬌嗎？〉、〈高漲的心跳〉、〈OVEROVEROVER!〉、〈青莓〉，共7篇短篇作品。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。","","",320,"180/4",https://exhentai.org/g/2196012/022f7f0069/,虚言卿,BW,"male:condom,female:beauty mark,female:blowjob,female:cunnilingus,female:freckles,female:hairy,female:kissing,female:leg lock,female:nakadashi,female:pantyhose,female:ponytail,female:schoolgirl uniform,female:stockings,female:sweating,other:tankoubon,",""
DAV-027,NO,アザトメイキング＋,Azato Making Shokai Genteiban +,打造壞壞小心機＋,ワニマガジン社,みちきんぐ,Michiking,"2020-01-29","2021-11-04",https://www.wani.com/product/4862697615/,https://future-digi.com/index.php?route=product/product&path=70&product_id=509,"d/art畫廊創立以來，開展當日來場人數最高！排隊人潮直逼西門捷運站6號出口！日本成人漫畫雜誌《快樂天》的頂端，被尊稱為神級漫畫家──米奇王（みちきんぐ），2021年4月同時發行《主僕狂熱》與《打造壞壞小心機》初回限定版，時隔半年以通常版形式推出《打造壞壞小心機+》，特別收錄了〈織繪打造小心機〉與〈很會拜託的風子〉兩篇短篇作品！

《主僕狂熱》活躍的紫音女僕，以及充滿許多色女的螃蟹雜誌編輯部，在《打造壞壞小心機+》也會再次登場，螃蟹雜誌編輯部的眾色女編輯更是成為主要的故事線發展，並且在特別收錄〈織繪打造小心機〉之中，描述了編輯長、安里編輯與舊姓月本的月本編輯三人私下的情色對談！

3rd繁中版作品集《打造壞壞小心機+》收錄了米奇王2016年至2020年五年間的成人作品。包含：〈主僕情感〉、〈主僕夢境〉、〈主僕夢境〜turn紫音〜〉、〈新人編輯　月本小姐〉、〈至極編輯　佐藤小姐〉、〈新婚編輯　（舊姓）月本小姐〉、〈性惡編輯　安里小姐〉、〈勿忘＊愛〉、〈好色編輯　安里小姐〉、〈遜炮婊低潮期　安里小姐〉、〈充滿魅力而致命的她〉、〈打造壞壞小心機+〉、〈織繪打造小心機〉、〈很會拜託的風子〉，共計14篇短篇成人作品。

劇情大綱
〈主僕情感〉
蓮華女主人的男友來到家裡一起念書，身為效忠圓城寺一家的女僕紫音與櫻子當然要好好款待一番！等等，櫻子似乎懷有別心在熱情招待呢！〈主僕夢境〉毒舌女僕紫音嬌嗲惹人疼愛的模樣騎乘在身上!?不不，這一定是一場夢！

〈主僕夢境〜turn紫音〜〉
白天被紫音女僕強制射精管理的主人，每晚都做著春夢，在半夢半醒之間，似乎有著比春夢還香豔刺激的事情發生了!?

〈新人編輯　月本小姐〉
剛入社就擔任高人氣漫畫家編輯的月本小姐遇到了老師靈感枯竭的低潮期了！為了嚴守截稿日，月本小姐用盡全身來激發老師的創作了！

〈至極編輯　佐藤小姐〉
咦？獎勵!?真的假的？總是給人一臉淡漠的工作狂感覺，有著一副性感的身材讓人著迷，給予新人漫畫家極為嚴格指導的魔鬼編輯佐藤小姐？本篇也是遜炮婊安里小姐的初登場！

〈新婚編輯（舊姓）　月本小姐〉
與人氣漫畫家新婚的月本小姐正沉迷在幸福當中，等等！安里小姐在窺伺丈夫嗎？為了自己的幸福，月本小姐豁出去了！

〈性惡編輯　安里小姐〉
自稱是「最討厭處男的綠茶婊」的安里小姐大活躍！不但利用處男同事幫忙減輕工作，還不參加編輯長的慶生會開溜，想嚐盡美男的安里小姐卻陷入了兩難的局面!?

〈勿忘＊愛〉
身為男子漢當然要幫助被壞人追逐的少女解圍！沒有家庭溫暖，隻身來到東京的鄉下男孩，與神祕少女一段愛的物語。

〈好色編輯　安里小姐〉
被編輯長惡整的安里小姐終於要桃花盛開了嗎？受到編輯長的招待參與豪華戀愛派對，這次安里小姐大膽地色誘美男子，咦？怎麼又是這種結局？

〈遜炮婊低潮期　安里小姐〉
煩躁、苦悶、各種火大，無論參加聯誼或是聚會都提不起勁，沒搭上夜班車而回到公司的安里小姐，看到被她破處的男同事認真加班工作的身影，兩人逐漸產生的情愫……

〈充滿魅力而致命的她〉
不小心溺水慘遭滅頂，被可愛的女孩子救起來以後，充滿生存的情慾性愛！

〈打造壞壞小心機+〉
編輯長與安里小姐在化妝室的女人談心時間，嘴硬使壞的安里小姐，依然栽在編輯長的手中？

〈織繪打造小心機〉
月本小姐顯露了去裁縫教室的手藝成果，可是做出來的衣服好像怪怪的耶!?

〈很會拜託的風子〉
買了新泳裝就該怎麼辦呢？無論工作有多繁忙，「不…想一起去嗎？」風子誠心誠意地拜託了！","","",350,"208/24",https://exhentai.org/g/2047429/934b4671b5/,tako_233,BW,"",""
DAV-029,NO,恋染まーきんぐ,Koizome Marking,戀染標記,ワニマガジン社,オクモト悠太,Okumoto Yuuta,"2017-02-18","2021-12-31",https://www.wani.com/product/4862694772/,https://future-digi.com/index.php?route=product/product&path=70&product_id=517,被譽為實用性歐派的神乳級別成人漫畫家澳本悠太（オクモト悠太），在愛好者之間有著看胸部就可區分「悠太奶」的作畫魅力，2012年在日本成人漫畫雜誌《COMIC快樂天BEAST》出道並刊載作品，主要描繪姊系甜的情愛故事。台灣首次推出一次四本繁中化作品！,"","",320,"224/16",https://exhentai.org/g/2099907/49c90ed5be/,WssryR,BW,"male:glasses,female:big breasts,female:bikini,female:cheating,female:dark skin,female:drunk,female:garter belt,female:gyaru,female:kimono,female:maid,female:milf,female:nakadashi,female:netorare,female:nurse,female:paizuri,female:ponytail,female:schoolgirl uniform,female:stockings,female:swimsuit,female:tanlines,mixed:ffm threesome,mixed:group,other:tankoubon,",""
DAV-030,NO,ハメちち!,Hamechichi! - Let's Make Love Oppai!,狂戀歐派!,ワニマガジン社,オクモト悠太,Okumoto Yuuta,"2018-07-31","2021-12-31",https://www.wani.com/product/4862695744/,https://future-digi.com/index.php?route=product/product&path=70&product_id=518,"被譽為實用性歐派的神乳級別成人漫畫家澳本悠太（オクモト悠太），在愛好者之間有著看胸部就可區分「悠太奶」的作畫魅力，2012年在日本成人漫畫雜誌《COMIC快樂天BEAST》出道並刊載作品，主要描繪姊系甜的情愛故事。台灣首次推出一次四本繁中化作品！

2nd繁中版作品集《狂戀歐派!》收錄了澳本悠太2016年至2018年三年間的成人作品。包含：〈春意盎然Cool Girl〉、〈家教性活〉、〈更多的!家教性活〉、〈甜甜的鹹鹹的〉、〈用白坂老師射出來〉、〈愛上姊姊的朋友〉、〈愛上大姊頭〉、〈曖昧關係境界線〉、〈秘密花園四重奏〉、〈大姊姊的工作〉、〈性徒會長好厲害!〉，共計11篇。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。


劇情大綱
〈春意盎然Cool Girl〉
少根筋的傻氣男孩與沉默寡言的帥氣女孩，沒有交集的兩人陰錯陽差的產生一絲愛戀，成為春意盎然的開始。

〈家教性活〉
擔任家教兩個月，指導的女學生成績能提升多少還未知，但卻已對學生媽媽的身體瞭解得一清二楚。

〈更多的!家教性活〉
本應晚回家的女兒提早回家撞見媽媽與家教的親熱現場，一臉不在乎的表情準備學習，實際上卻是賭氣隱忍，不甘自己年輕的魅力卻輸給母親，只好展現青春的肉體一決勝負！

〈甜甜的鹹鹹的〉
超商下班後收留了一位離家出走的少女，隔天醒來看見她滿懷感激地弄了一頓早餐，不過等等…鹹的玉子燒？玉子燒應該是甜的吧？不對！關西的玉子燒是鹹的！鹹的、甜的……她留下的味道是甜甜的。

〈用白坂老師射出來〉
性感美豔的白坂老師總是男性視線的焦點，實際上她不為人知的一面是下課後躲在校舍自慰淫想著被人強迫性交的變態女教師，直到那天被人發現她的醜態……。

〈愛上姊姊的朋友〉
被姊姊使喚開車的弟弟，載著姊姊兩位閨蜜到海邊遊玩，一位成熟性感，一位可愛漂亮，本應高攀不上的兩位美人在夏日的海邊有著意想不到的展開！

〈愛上大姊頭〉
總是很酷帥的大姊頭難得主動邀人談心，原來是大姊的弟弟與兩位閨蜜自從去了海邊旅行以後，三人大談開放式戀愛讓她感到些許孤單，堅強的大姊頭流露出如此柔弱的模樣，讓人忍不住想擁入懷中！

〈曖昧關係境界線〉
聯誼認識的漂亮正妹一起喝醉度過了一夜情，後來超展開演變成為肉體關係，兩人有默契的不干涉彼此生活，僅僅相約做愛，但這樣劃清界線真的好嗎？

〈秘密花園四重奏〉
吃遍全校帥哥的色女終於將魔手伸進園藝社了！有著壯碩體格的兩位男社員卻絲毫不見他們被誘惑起色心，還跟溫柔帶有母性光輝的女教師相處愉快，即使是草食男也太佛系了吧？

〈大姊姊的工作〉
表姊總是穿著清涼露著內褲在家裡晃來晃去，遊手好閒沒事就癱睡在家中彷彿這就是她的工作，慵懶的模樣讓人想入非非想侵犯……。

〈性徒會長好厲害!〉
被兩位不良學生叫到無人倉庫的學生會長，對自己將被侵犯的危險立場毫無自覺，當雙手被抓住才終於搞清楚自己的處境，但是情況似乎越來越奇怪了起來!?","","",320,"202/8",https://exhentai.org/g/2104032/96ec82ab7f/,WssryR,BW,"language:chinese,language:translated,artist:okumoto yuuta,male:glasses,female:big breasts,female:bikini,female:dark skin,female:double penetration,female:milf,female:oyakodon,female:pantyhose,female:schoolgirl uniform,female:stockings,female:swimsuit,female:twintails,mixed:ffm threesome,mixed:group,mixed:mmf threesome,other:tankoubon,other:watermarked,",""
DAV-031,NO,ちちまみれ,Chichi Mamire - Tits! Tits! Tits!,奶香世家,ワニマガジン社,オクモト悠太,Okumoto Yuuta,"2019-07-31","2021-12-31",https://www.wani.com/product/4862696538/,https://future-digi.com/index.php?route=product/product&path=70&product_id=519,"被譽為實用性歐派的神乳級別成人漫畫家澳本悠太（オクモト悠太），在愛好者之間有著看胸部就可區分「悠太奶」的作畫魅力，2012年在日本成人漫畫雜誌《COMIC快樂天BEAST》出道並刊載作品，主要描繪姊系甜的情愛故事。台灣首次推出一次四本繁中化作品！

3rd繁中版作品集《奶香世家》收錄了澳本悠太2017年至2019年三年間的成人作品。包含：〈人妻天堂 海灘行！〉、〈雙子口味換換看！〉、〈真正的美紀同學〉、〈快遞野獸人妻〉、〈你的姊姊讓我很操勞〉、〈嬌小的大山小姐〉、〈真搞不懂妳呀！黑川小姐〉、〈Steal偷天換日〉、〈老師妳在幹什麼啊! 〉、〈Rebound Catch〉、〈人妻天堂 朋友的回合!〉，共計11篇。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。

劇情大綱
〈人妻天堂 海灘行！〉
想改頭換面的男孩下定決心與朋友要去夏日海灘展開一場浪漫邂逅，不過卻徹底慘敗！正當心灰意冷時，被三位年輕人妻逆搭訕，男孩們從海邊誤闖進充滿著乳香的人妻天堂!?

〈雙子口味換換看！〉
住在附近從小看到大的鄰家姊妹花，本以為長大以後會漸漸疏遠，沒想到外向的妹妹會對自己告白，而且一次交往兩姊妹一起!?連同害羞內向的姊姊!?真有這麼好康的事情!?

〈真正的美紀同學〉
有著帥氣外型且是運動社團社長的男孩，本來應該超受女生歡迎，可是卻有著一開口就讓人失望的糟糕口才，如此絕望的處境之下，為了破處只好試著找看起來超色超會玩的美紀同學告白看看了!!!

〈快遞野獸人妻〉
這棟大樓的送貨人員汰換率居高不下，每一扇敞開的家門裡頭都散發出好色人妻濃濃的雌性賀爾蒙香味，性感、淫蕩、清純、美艷……，任君挑選的飢渴人妻們等待新貨開箱！

〈你的姊姊讓我很操勞〉
「不良少女、暴力女、男人婆」好友口中形容的姊姊卻是自己超迷戀的女神，但是女神不愛與年紀小的男生交往，所以告白沒有成功，可是卻超展開的成為肉體關係的砲友!?

〈嬌小的大山小姐〉
雖然身材嬌小但是胸部卻不小的大山小姐，帶著高大的小山先生一起辦公拜訪廠商，回程遇到暴雨導致電車全部停駛，可避雨的旅館也僅剩一間房間，淋濕衣服的兩人急速靠近的距離。

〈真搞不懂妳呀！黑川小姐〉
因為自己一句隨口透露出好感的話語，促成與管理員黑川小姐發展出奇妙的肉體關係，不給親吻不給做愛，單方面被黑川小姐實施射精管理，是好感？還只是她的玩具？讓人無法理解的黑川小姐。

〈Steal偷天換日〉
回家路上被前女友的妹妹堵到，明明已經與前女友分手了，她妹妹卻時常來糾纏不休找麻煩，還硬坳了一頓晚餐吃，吃完還以姊姊與新男友在家裡親熱為由要跑來我家？

〈老師妳在幹什麼啊!〉
與畫風大膽又過激的人氣成人漫畫家曾是同一漫畫社團的關係擔任漫畫助手，沒想到老師會是性感漂亮的美女，不僅用美艷的臉蛋討論著大膽過激的作畫內容，甚至用自己身體取材拍照，等等！這樣太刺激了！

〈Rebound Catch〉
矮小的他迷戀的她，是一位籃球打得比男生好，身高又高的帥氣女孩，男孩鼓起勇氣向心儀的她告白，卻被回問「為…為什麼？」而大受打擊，沒接著聽下去就倉促逃離現場，當兩人再次相遇，女孩棄而不捨的追上逃跑的男孩……

〈人妻天堂 朋友的回合!〉
三位年輕人妻在海邊逆搭訕年輕男孩們，在各自的角落享受著乳香四溢的人妻天堂！","","",320,"184/8",https://exhentai.org/g/2104033/1baf7dad22/,WssryR,BW,"language:chinese,language:translated,artist:okumoto yuuta,female:big breasts,female:bikini,female:dark skin,female:ponytail,female:schoolgirl uniform,female:stockings,female:swimsuit,female:twintails,other:tankoubon,other:watermarked,",""
